nid,categorie,titre,informations,contenu,lat,long,loc_x,loc_y,uuid
50,"Patrimoine bâti","La métropole des années 1920","Dans les années 1920 et 1930, la côte du Beaver Hall et le square Phillips constituent un véritable carrefour de prestige, témoin du statut de métropole nord-américaine de Montréal. ","Dans les années 1920 et 1930, la côte du Beaver Hall et le square Phillips constituent un véritable carrefour de prestige, témoin du statut de métropole nord-américaine de Montréal. Le secteur regroupe un nombre important de gratte-ciels de deuxième et de troisième génération (1901-1923 et 1924-1939), dont des édifices Art déco. Les édifices des années 1920 participent à la redéfinition de la silhouette de la ville et marquent le passage de Montréal dans la modernité. Ils expriment l’ambition et les aspirations des Montréalais de l’entre-deux-guerres. Durant cette période, le caractère résidentiel du secteur disparait presque entièrement. Avec les années, une partie des habitations avait été remplacée par de petits commerces. Plusieurs anciennes terrasses d’habitations et résidences sont démolies pour faire place à des édifices en hauteur qui changent le rapport d’échelle du quartier désormais devenu urbain et dense.

Les édifices Bell Telephone (1050, côte du Beaver Hall), Canada Cement (606, rue Cathcart), Dubrûlé (1193, place Phillips), Crane (1175, avenue Union) et University Tower (1255, boulevard Robert-Bourassa) sont représentatifs de la métropole du début du 20e siècle.
",45.5043693,-73.5687661,299426.3,5040496.5,"1e7edbe4-c960-4d66-a8e7-82056e5434e2"
96,"Art public","Monument à Édouard VII, Louis-Philippe Hébert","Monument à Édouard VII, 1914
Louis-Philippe Hébert
Sculpture (bronze, granit)
Collection d’art public de la Ville de Montréal
Square Phillips","Sculpture (bronze, granit), 1914
Collection d’art public de la Ville de Montréal
Square Phillips
Description de l’œuvre
Au moment de lancer un concours national et une souscription publique pour la réalisation d’un monument à Édouard VII, le square Phillips se démarque comme lieu d’installation de l’œuvre : au cœur de la ville marchande en plein essor, cet espace public, contrairement aux squares Dominion et Victoria, n’a pas de monument.

Tout de la statue illustre les fonctions royales d’Édouard VII : la pose, les vêtements et les objets. Très droit et très digne dans son ample manteau doublé d’hermine, il présente le sceptre. La couronne impériale repose sur un coussin à ses côtés. Bien que plus grand que nature, le personnage est rendu avec une rigoureuse exactitude. Cependant, pour décrire la vision et les actions de ce roi que l’on désigne comme le « pacificateur », Hébert recourt à des allégories.

Hyperlien : https://artpublicmontreal.ca/oeuvre/monument-a-edouard-vii/
",45.503784,-73.568633,299436.7,5040431.5,"cfd51dd9-c431-462d-9eb0-68c016a4c6ae"
105,"Art public","Give Peace a Chance, Linda Covit","Give Peace a Chance, 2009
Linda Covit
Installation (calcaire, plantes indigènes)
Collection d’art public de la Ville de Montréal
Parc du Mont-Royal","Installation (calcaire, plantes indigènes), 2009
Collection d’art public de la Ville de Montréal
Parc du Mont-Royal
Description de l’œuvre
L’intervention artistique commémore le 40e anniversaire du bed-in de John Lennon et Yoko Ono à Montréal, au cours duquel la chanson Give Peace a Chance est enregistrée. Cet aménagement est délimité, du côté du sentier, par deux roches symbolisant la montagne et elle est ceinturée par des végétaux. Au sol sont déposées en arc quelques 180 dalles de calcaire rectangulaires et, sur quarante d’entre elles, la phrase Give Peace a Chance est déclinée en 40 langues.

L’œuvre est un symbole de paix et se fait le reflet de la diversité sociale qui s’est construite à Montréal au cours des siècles. L’ensemble intègre éléments gravés et composantes végétales qui créent un espace invitant à la réflexion en accord avec la vision de Frederick Law Olmsted (1822-1903), l’architecte paysagiste du parc du Mont-Royal.
Hyperlien : https://artpublicmontreal.ca/oeuvre/give-peace-a-chance/
",45.505029,-73.583651,298263.2,5040570.9,"be3f9006-c002-42c7-8b0c-0b170656a0ac"
121,"Animations","La Forêt urbaine du Musée McCord","Dans le cadre du 375e anniversaire de Montréal, La Forêt urbaine repousse son orée au-delà de la rue Victoria. Du 24 mai au 1er octobre 2017","Dans le cadre du 375e anniversaire de Montréal, La Forêt urbaine repousse son orée au-delà de la rue Victoria.
Pour sa septième édition, l’installation du Musée McCord prend racine sur un plus vaste territoire urbain. Habituellement campés sur la rue Victoria, ces arbres colorés vivifient aussi les avenues du Président-Kennedy et McGill College. Les promeneurs sont invités à déambuler dans cet environnement ludique pour profiter, non seulement de la beauté des dégradés de rouge, clin d’œil à l’exposition Mode Expo 67 présentée au Musée, mais également, du mobilier urbain, des pianos publics et des camions de cuisine de rue. Venez y prendre une pause qui aura vite fait de vous dépayser, en plein cœur du centre-ville!

Quand : du 24 mai au 1er octobre 2017
Liens utiles : 

La Forêt urbaine : http://www.musee-mccord.qc.ca/fr/la-foret-urbaine/
L’exposition  Monde Expo 67 : http://www.musee-mccord.qc.ca/fr/expositions/lexpo-67-et-la-mode-a-montreal-dans-les-annees-1960/

",45.50328,-73.57365,299044.6,5040375.8,"b74b9333-bb16-45b8-a64a-d89e1fcb7f17"
106,"Animations","Sur la pointe des pieds à Pointe-à-Callière","En collaboration avec le musée Pointe-à-Callière, la place D’Youville se piétonnise et s’anime pour la période estivale! Du 8 juin au 2 septembre 2017","Dans le cadre du 375e anniversaire de Montréal, la portion piétonne de la place D’Youville s’élargit et accueille une multitude d’activités culturelles destinées aux familles, touristes et travailleurs du Vieux-Montréal. Spectacles de marionnettes, ateliers de musique du monde, animations avec des animaux de la forêt amazonienne, spectacles de musiciens de la relève, et plus encore! Consultez la programmation pour être au courant de tout ce qui s’offre à vous. Quelle que soit l’occasion que vous déciderez de saisir, profitez-en pour découvrir la beauté de la place D’Youville et les abords du musée Pointe-à-Callière, à l’intérieur duquel il vaut la peine de s’aventurer. De plus, les mordus d’archéologie pourront visiter le site des fouilles archéologiques situé devant le Centre d’histoire de Montréal.

Quand : du 8 juin au 2 septembre 2017
Liens utiles :

Musée Pointe-à-Callière : https://pacmusee.qc.ca/fr/
Calendrier des midis-musique du jeudi : https://pacmusee.qc.ca/fr/calendrier/evenement/midis-musique-3/
Calendrier des Dimanches-famille : https://pacmusee.qc.ca/fr/calendrier/evenement/dimanches-familles-9/
En savoir plus sur le projet Cité Mémoire : http://www.montrealenhistoires.com/cite_memoire/

",45.5032,-73.55405,300576.2,5040365.7,"bdf60436-8e09-4001-9a03-6103721f8973"
119,"Animations","Placottoir Le Diplomate","Une aire de détente, renouvelant le traditionnel banc public et invitant les passants à se poser quelques instants pour placoter un brin, vous attend au square Victoria, du 4 juillet au 31 octobre 2017.","Issu d’un concours mis sur pied en 2013 par le Festival Mode & Design, en collaboration avec l’École de design de l’UQÀM, le placottoir est une structure démontable conçue pour s’intégrer à l’environnement citadin et le bonifier! Comme plusieurs des placottoirs de Montréal, Le Diplomate est fait de bois, un matériau emblématique ancré dans l’histoire et l’identité culturelle québécoises. Ses créateurs, Anick Juneau et Julien Thibodeau, l’ont soumis dans le cadre de l’édition 2017 du concours afin de représenter la rencontre de deux réalités : celle du randonneur et celle du travailleur, deux types d’usagers de la promenade Fleuve-Montagne. Quelle que soit votre langue, Le Diplomate vous attend. Venez y piquer une petite jasette!

Deux versions du Le Diplomate sont présentées au square Victoria du 17 juillet au 31 octobre 2017.
",45.50198,-73.5628,299892.3,5040230.6,"b21541fd-4287-46fa-a32c-1dfa02ad7ae3"
100,"Art public","Monument à John F. Kennedy, Paul Lancz","Monument à John F. Kennedy, 1986
Paul Lancz
Sculpture (bronze, granit)
Collection d’art public de la Ville de Montréal
Intersection des avenues du Président-Kennedy et McGill College","Sculpture (bronze, granit), 1986
Collection d’art public de la Ville de Montréal
Intersection des avenues du Président-Kennedy et McGill College
Description de l’œuvre
Ce monument commémore le 35e président des États-Unis, John F. Kennedy. En 1986, le sculpteur canadien d’origine hongroise Paul Lancz voit couronner des années d’efforts dans le but de trouver un endroit permanent à son œuvre. Presque 20 ans après sa réalisation, on l’installe sur l’avenue du Président-Kennedy. En 2011, il est déplacé, toujours sur la même avenue, en raison du développement du Quartier des spectacles. Commandité par The Birks Family Foundation, ce buste en bronze, qui repose sur un socle de granit, constitue un portrait du charismatique dignitaire huit fois plus grand que la dimension réelle. Il se veut un rappel de la vocation internationale de la Ville de Montréal. Avec l’autorisation de la veuve du président, une version de ce buste a été d’abord exposée dans la bibliothèque Kennedy de l’Université Harvard de Boston, ville d’origine du président.
Hyperlien : https://artpublicmontreal.ca/oeuvre/monument-a-john-f-kennedy/
",45.503367,-73.573689,299041.5,5040385.5,"14c2a95a-f7eb-413a-9113-eeb88e209647"
157,"Art public","Le Joyau royal et le Mile doré, Philippe Allard et Justin Duchesneau","Le Joyau royal et le Mile doré, 2017
Philippe Allard et Justin Duchesneau 
Sculpture (granit Péribonka, laiton et béton translucide)
À l’intersection des rues Sherbrooke Ouest et McTavish Promenade Fleuve-Montagne","Le Joyau royal et le Mile doré, 2017
Philippe Allard et Justin Duchesneau 
Sculpture (granit Péribonka, laiton et béton translucide)
À l’intersection des rues Sherbrooke Ouest et McTavish Promenade Fleuve-Montagne
Description de l’oeuvre
L'œuvre est composée de 15 éléments verticaux sobres qui se déploient de part et d'autre de la rue McTavish, à la manière d'un portail. Tout en restant accessible à l’échelle humaine, l'œuvre comprend sept colonnes dorées en laiton, une colonne centrale en béton translucide faite de cubes en rotation qui s’illuminent à la tombée de la nuit, ainsi que sept éléments d'un ou deux pieds de haut en pierre grise de Montréal. Cette installation est une métaphore du paysage qui se déploie entre le fleuve et la montagne, faisant la synthèse des bâtiments et de la topographie : la couleur dorée du laiton est une référence au quartier historique du Golden Square Mile, dans lequel l'œuvre est installée.
",45.502719,-73.575819,298875,5040313.6,"3663be5e-e5d1-45a4-9ea1-4860d36369c0"
155,"Art public","Histoire revenue, Nadia Myre","Histoire revenue, 2017
Nadia Myre
Installation 
Rue de la Gauchetière, angle de la rue Saint-Alexandre","Commissaire : Cheryl Sim
Oeuvre présentée dans le cadre de l'exposition Sentier de résilience.
Son, lumière, matériaux in situ, 2017.
Terrains de la basilique de Saint-Patrick.
L'oeuvre peut être appréciée tous les jours de 10h à 17 h (son) et de 10 h à 21 h (lumière).
À partir d’histoires individuelles et collectives, Nadia Myre tisse et coud un filet intime à l’aide de sa pratique multidisciplinaire. Histoire revenue est une installation conçue pour le site et se fondant sur l’histoire de Marie-Joseph Angélique, une esclave noire ayant voulu fuir son asservissement. En 1734, elle a été accusée d’avoir mis le feu à maison de sa maîtresse et d’avoir causé un incendie ayant consumé une grande partie du quartier commercial de la rue Saint-Paul. Marie-Joseph a été torturée, condamnée et pendue pour incendie volontaire, le 21 juin de cette même année. Son histoire mérite d’être répétée parce qu’elle met en lumière la réalité de l’esclavage au Québec et qu’elle soulève des questions à propos du pouvoir et de la voix. Plutôt qu’une victime d’injustice, plusieurs personnes préfèrent voir en Marie-Joseph Angélique un symbole de liberté et de résistance. Avec l’aide du son, de la lumière, de matériaux naturels et de la géographie du site lui-même, Myre ancre cet événement historique.

Nadia Myre est d’origine algonquine et membre de la nation Anishnabeg Kitigan Zibi. Sa pratique s’inscrit dans une démarche participative visant à soulever la discussion à propos de l’identité, de la résilience et de la politique de l’appartenance. En 2016, elle a été accueillie dans le cadre du programme Artiste en résidence du Musée McCord, y créant l’exposition Decolonial Gestures or Doing it Wrong? Refaire le chemin. En 2014, elle a remporté le prix Sobey et a participé à plusieurs expositions : Oraison/Orison (galerie Oboro, Montréal), Formes et Paroles (Musée Dapper, Sénégal), ainsi que Sakahan (Musée des beaux-arts du Canada, Ottawa), en 2013. Elle a aussi participé aux biennales de Shanghai (2014), Sydney (2012) et Montréal (2011). Les œuvres de Myre font partie de collections corporatives et publiques, ainsi que des expositions permanentes du Musées des beaux-arts de Montréal, du Musée canadien de l’histoire, du Musée national des beaux-arts du Québec, et de<u Musée des beaux-arts du Canada.
",45.503181274,-73.5639756918,299800.6,5040364.2,"e7c85a2e-2490-47bd-927f-ea89ae505d12"
120,"Animations","Les midis yogas sur McGill","Une pause yoga gratuite au centre-ville tous les mercredis midi, du 21 juin au 13 septembre 2017.","Ivanhoé Cambridge vous convie à une pause yoga, tous les mercredis midi, à l’intersection de la rue Sainte-Catherine Ouest et de l’avenue McGill College. L’endroit se transforme momentanément en oasis de bien-être. Joignez-vous à d’autres yogis en herbe, le temps de faire le vide, et retournez ensuite à vos occupations les batteries bien rechargées! Prix de présence offerts chaque semaine. À vos tapis!

Une expérience Ivanhoé Cambridge, en collaboration avec Place Montréal Trust et la Galerie Place Ville Marie

Horaire : 
De 12 h à 12 h 50
Tous les mercredis midi, sauf en cas de mauvais temps
Du 21 juin au 13 septembre 2017
Lien utile : 

Les pauses yogas de la place Ville-Marie : http://placevillemarie.com/fr/galerie/promotions/lancement-des-mercredis-yoga-sur-la-promenade-fleuve-montagne/

",45.50189,-73.5713,299228.1,5040221.2,"e9ea049c-0b8c-4110-b15c-e6a52f6b3042"
159,"Animations","Fouilles archéologiques du Musée Pointe-à-Callière","","Montréal, capitale du Canada-Uni
Un parlement sous vos pieds… dans le Vieux-Montréal !
La place d’Youville fera l’objet de fouilles archéologies. L’espace peut être observé et visité par le public. Il s’agira de  l’un des plus importants sites archéologiques au pays que Pointe-à-Callière rend accessible pour le 375ième anniversaire de Montréal : le site du premier parlement canadien – Montréal ayant été la capitale du Canada-Uni de 1843 à 1849 – et dont les vestiges sont toujours enfouis, dans le Vieux-Montréal.
 
En un seul lieu, vous pourrez mesurer l’importance historique du site archéologique, découvrir une exposition en plein air, observer des archéologues en action, et prendre part à des visites guidées enrichissantes. 
Quand :jusqu'au 31 octobre
Lien utile: https://pacmusee.qc.ca
",45.500158,-73.556205,300407.6,5040027.8,"513ed475-5335-4641-9a50-3097e52c8fc1"
122,"Animations","Terrasse du mitan + Les apéros classiques","Située à mi-chemin entre le fleuve et la montagne, cette longue terrasse verdie de l’avenue McGill College invite à prendre une pause.
Du 10 mai au 31 octobre 2017","Située à mi-chemin entre le fleuve et la montagne, cette longue terrasse verdie de l’avenue McGill College invite à prendre une pause. 
Avec ses bacs-jardinières et son mobilier sur mesure, Terrasse du mitan est un havre pour les piétons, en plein centre-ville. Reliant la Place Ville Marie et l’Université McGill – pôles de la prestigieuse avenue McGill College –, cet aménagement se déploie généreusement sur les trottoirs et une portion de la chaussée ouest. Les passants y circulent à leur aise, rafraîchis par la végétation. Venez y marcher tranquillement et prenez le temps de vous arrêter pour contempler le mont Royal, sur lequel la terrasse donne vue.
Du 10 mai au 31 octobre 2017
Amoureux de manifestations artistiques et ludiques? Tous les mercredis de l'été, effectuez un saut musical dans le passé en assistant à des concerts de musique classique et baroque.
Les mercredis de 17 h à 19 h, du 19 juillet au 25 octobre 2017
Lien utile:

Boléro Trio: http://www.bolerotrio.net/

 
",45.50265,-73.57257,299128.9,5040305.7,"63c18e9c-0df7-4092-8889-13ddf236a949"
107,"Animations","Le Marché du Vieux","Au Marché du Vieux, mettez dans votre petit panier des pains et des produits frais. Du 21 juillet au 31 octobre 2017","Situé au croisement de la place D’Youville et de la rue McGill, le Marché du Vieux vous permet de savourer des fruits, légumes et produits fins et profiter de ce lieu de pause! Pour ajouter à l'expérience, le lieu sera animé tout l'été. notamment en musique. Cassez la croûte sur place et repartez en prime avec quelques pommes de saison et un pain frais du marché!

Horaire : 
Du 21 juillet au 31 octobre 2017
Les mercredis, jeudis et vendredis, de 12 h à 19 h
Les samedis et dimanches, de 12 h à 18 h

Prestations musicales présentées les vendredis, de 17 h à 19 h, et les samedis, de 15 h à 19h
Liens utiles :

L’Autre Marché : http://lautremarche.weebly.com/
Musimétro : http://musimetromontreal.org/

",45.499924,-73.556253,300403.8,5040001.8,"9d31f819-76cb-4cb6-a1da-33b4e1c13e2d"
116,"Animations","L’esplanade verte de la basilique de Saint-Patrick","Secret bien gardé des citoyens et travailleurs environnants, cet îlot de fraîcheur débordant de verdure mérite qu’on l’ébruite. Des visites guidées de la Basilique sont offertes quotidiennement.","C’est en 1817, dans la chapelle Notre-Dame-de-Bon-Secours, que les premiers catholiques d’expression anglaise de Montréal se rassemblent. L’espace étant devenu rapidement insuffisant, la petite congrégation quitte l’église en 1830 pour s’installer dans l’église des Récollets. De nouveau, en 1841, le lieu de culte est devenu trop exigu pour accueillir les 6 500 fidèles de la paroisse. Le site qui accueille actuellement la Basilique a été acquis en 1843 et la première messe y fut célébrée le jour de la Saint-Patrick de l’année 1847. L‘endroit a été conçu par l'arpenteur-géomètre Pierre-Louis Morin, secondé par le père jésuite Félix Martin.

Aujourd’hui, le terrain situé en façade de la Basilique constitue un îlot de fraîcheur dissimulé parmi les tours du centre-ville. Dans le cadre du 375e anniversaire de Montréal, l’espace vert s’agrémente de mobilier, de bacs d’agriculture urbaine et de l’œuvre d’art temporaire de l’artiste Nadia Myre. C’est un point d’intérêt qui vaut le détour, à l’ombre de la basilique de Saint-Patrick vers laquelle des marches auront vite fait de vous guider. Profitez d’une visite guidée pour en apprendre davantage sur ce lieu de recueillement.

Horaire :
Tous les jours à 12 h 10, sauf le vendredi, ainsi qu’à 17 h 15, le mardi
Lien utile : 

Basilique Saint-Patrick : http://www.stpatricksmtl.ca/

",45.50304,-73.56369,299822.9,5040348.5,"c234cd70-3621-4b67-b825-87dd58e19197"
118,"Animations","Le lien comestible","L’agriculture urbaine devient réalité dans la côte du Beaver Hall, entre les squares Victoria et Phillips. Du 21 juillet au 31 octobre 2017","Lien unissant le square Victoria, au sud, au square Phillips, au nord, la côte du Beaver Hall voit son béton s’effacer sous des plantations de toutes les sortes, ce qui redonne l’espace public aux marcheurs, tout en y infusant une bonne dose de chlorophylle. Dans le cadre d’un projet d’agriculture urbaine collaborative inédit, les passants sont invités à s’approprier les bacs, dont le sol est enrichi de nutriments, pour planter, entretenir et cueillir des légumes, des fines herbes et autres plantes comestibles. Laissez sortir votre pouce vert et venez y cultiver vos talents de jardinier ou votre esprit de communauté!
Ce projet est présenté en collaboration avec la SDC Destination Centre-Ville.
Quand : du 21 juillet au 31 octobre 2017
Lien utile: SDC Destination Centre-Ville : http://www.destinationcentreville.com/ 
",45.50226,-73.56424,299779.8,5040261.8,"12c00dc4-12a6-489f-9463-d5192e562d8c"
124,"Animations","Chapître d'été","Une bibliothèque éphémère pour prendre un bain de culture en plein air, au beau milieu du parc Rutherford, du jeudi au dimanche, entre le 20 juillet et le 31 octobre 2017.","Quoi de mieux qu’une bibliothèque temporaire à l’entrée du mont Royal, poumon vert d’une ville dont le cœur bat au rythme de la culture? Montréalais et touristes sont conviés à découvrir des contenus ludiques liés à la créativité, à l’histoire et à la biodiversité montréalaises dans ce lieu de savoir éphémère qui prend vie grâce à La Pépinière espaces collectifs et l'organisme LAAT. Ici, on célèbre la culture au sens large, autant par le biais d’ateliers littéraires que de jardinage, que par des lectures publiques et des performances musicales. En prime, un projet inédit de l'artiste Mosstika et une programmation éducative présentées par le WWF-Canada. Venez vous détendre, lire et apprendre, seul ou en famille!
Chapitre d'été sera l'hôte de la toute première PEP Académie. La PEP est un court programme d’intervention dans l’espace public (placemaking) où 4 étudiants, récemment diplômés participent, avec l’aide de citoyens et d’acteurs locaux, à la co-création d’un lieu collectif. Par différentes interventions et quelques animations, la PEP Académie se donne comme mission de répondre à certains désirs des communautés avoisinantes et d’offrir un milieu de vie invitant, ouvert et éventuellement transférable à la communauté.
 
La première cohorte propose de bonifier, par 5 interventions, l’espace autour du projet Chapitre d’été, au flanc de la montagne, dans le parc Rutherford, du 5 août au 2 septembre.
 
La PEP Académie, c’est :
► Un laboratoire d’apprentissages et d’expériences urbaines pour quiconque souhaite participer ! 
► Des projections cinématographiques en plein air avec maïs soufflé les jeudis
► Des activités thématiques alliant co-construction et les samedis apprentis
► Des potagers nourriciers, entouré de mobilier de repos
► Des jeux et des aires de divertissement, autant pour les grands que pour les plus petits!
► Un interstice d'accalmie au flanc de la montagne offrant un point de vue spectaculaire sur l'effervescence du centre-ville!
 
Horaire : 
Jeudi : 20h - 23h
Samedi : 10h - 17h
Liens utiles :

La Pépinière espaces collectifs : http://pepiniere.co/
WWF-Canada : http://www.wwf.ca/fr/

Programme 

LAAT : http://laat.ca/

",45.50468,-73.57926,298606.3,5040531.8,"da595d3e-7131-4ca0-94f3-22006212b02d"
123,"Animations","Le Marché Fermier McGill","Une multitude de produits biologiques fraîchement arrivés de la ferme offerts en plein centre-ville grâce à une initiative d’étudiants de l’Université McGill. Tous les jeudis, du 6 juillet au 31 octobre, de 10 h à 17 h","Ayant pour but de promouvoir l’alimentation saine et biologique, ce marché, situé sur la superbe rue McTavish, au nord de la rue Sherbrooke Ouest, est le fruit des efforts d’un groupe d’étudiants bénévoles de l’Université McGill. Le marché offre aux résidents du centre-ville l'opportunité  de découvrir la communauté agricole québécoise. Pains aromatisés, pâtisseries, fruits, légumes, œufs frais : tout y est bio. Ramassez-y de quoi vous composer un pique-nique à la fois santé et gourmand, et dégustez-le au parc Rutherford après avoir parcouru la promenade Fleuve-Montagne!

Horaire : 
Tous les jeudis, du 6 juillet au 31 octobre, de 10 h à 17 h
Lien utile :

Le marché fermier de McGill : http://mcgillfarmersmarket.com/

",45.50343,-73.5773,298759.4,5040392.7,"bc9c8811-91f1-4de5-98d5-2130e961775c"
113,"Animations","Sentier de résilience (Exposition)","Une exposition en trois lieux, empreinte d’histoire, présentant les œuvres de Maria Hupfield, Nadia Myre et Skawennati, trois artistes contemporaines aux racines autochtones. Du 8 juillet au 30 novembre 2017 – Commissaire d’exposition : Cheryl Sim","Commissaire : Cheryl Sim
Le square Victoria, au sud de la rue Saint-Antoine Ouest, les terrains de la basilique de Saint-Patrick, intersection de l’avenue des Pins Ouest et de la rue McTavish : autant de lieux où vous pourrez découvrir les œuvres de trois artistes réputées qui présentent, chacune à leur façon, des préoccupations ancrées dans leurs racines autochtones. Cette exposition est signée DHC/ART Fondation pour l’art contemporain et Phi.

Maria Hupfield s’intéresse aux traditions de son héritage anishinaabe pour créer des objets qui deviennent des agents de médiation, ici, des bancs géométriques. Nadia Myre fait écho, avec son installation sonore et lumineuse in situ, aux enjeux du déplacement des peuples et de la mémoire. Skawennati propose un arbre céleste questionnant notre rapport à l’avenir. Trois regards critiques et ludiques à découvrir!

Où :

KA POW! de Maria Hupfield : portion sud du square Victoria
Histoire revenue de Nadia Myre : les terrains de la basilique de Saint-Patrick. L'oeuvre peut être appréciée tous les jours de 10 h à 17 h (son) et de 17 h à 21 h (lumière)
The Celestial Tree de Skawennati : intersection de l’avenue des Pins Ouest et de la rue McTavish


Quand : du 8 juillet au 30 novembre 2017
Préparez votre visite en lisant la présentation de la commissaire d’exposition Cheryl Sim
Le Sentier de résilience présente de nouvelles œuvres de Maria Hupfield, Nadia Myre et Skawennati, sur des emplacements choisis le long de la promenade Fleuve-Montagne. Même si les artistes puisent à leurs racines autochtones, le travail de chacune fait état de multiples préoccupations résultant en des expressions artistiques variées s’articulant selon différents médiums et différentes formes. Cette présentation d’œuvres de commande se veut une affirmation de la vitalité de leurs pratiques tout autant qu’une célébration de leur implication collective dans le partage de perspectives riches et stimulantes, pour les yeux, comme pour l’esprit. Prises dans leur ensemble, les œuvres de cette exposition expriment des conceptions interreliées quant au temps, à la mémoire, à l’histoire et à l’affirmation.
Chaque œuvre du Sentier de résilience propose l’activation d’un mode temporel. KA-POW! de Maria Hupfield nous invite avec exubérance à activement nous incarner dans l’ici et maintenant. Histoire revenue de Nadia Myre nous ramène à des moments difficiles et controversés de notre passé. The Celestial Tree de Skawennati nous pousse à rêver toujours plus loin. Le tout nous invite à nous connecter, à créer une interaction vivante entre nous-mêmes, l’histoire de notre ville, la terre qu’elle occupe, et nos désirs quant à son évolution. À la fois ludiques et contemplatives, ces œuvres se veulent une manifestation de vie et de présence.  

Liens utiles :

Sentier de résilience : http://dhc-art.org/fr/sentier-de-resilience-exposition/
DHC/ART : http://dhc-art.org/fr/
Le Centre Phi : https://phi-centre.com/
Maria Hupfield : https://mariahupfield.wordpress.com/
Nadia Myre : http://www.nadiamyre.net/
Skawennati : http://www.skawennati.com/
Sentier de résilience entretiens (vidéo) : https://phi-centre.com/article/fr-path-of-resilience/

",45.50564,-73.5811,298462.6,5040638.6,"edc06712-930d-4fc6-98a8-3b00e5ff7f8a"
115,"Animations","Le square en musique","Le square Victoria s’anime au son d’artistes jazz et émergents tous les jeudis, du 20 juillet au 26 octobre 2017, au lunch et à l’apéro.","Franchi tant par les travailleurs du Vieux-Montréal que par les touristes, le square Victoria mérite qu’on s’y attarde. Ses fontaines et sa verdure sont encore plus magnifiques baignées par les notes d’artistes jazz et émergents! Faites-y un arrêt à l’heure du lunch, pour un agréable entracte musical, ou encore, après le travail, histoire de bien terminer la journée! 

Horaire :
Du 20 juillet au 26 octobre 2017
Tous les jeudis, de 12 h à 14 h et de 16 h 30 à 18 h 30
Liens utiles :

Diverso : http://diverso.ca/fr/

",45.50197,-73.56262,299906.4,5040229.5,"cf8a9355-8532-4c50-90f1-a3d0e1a45b43"
